country_code,year,records_count,institutions_count,total_students,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_isced5,students_isced6,students_isced7,students_isced8,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_students_isced5,foreign_students_isced6,foreign_students_isced7,foreign_students_isced8,academic_personnel_fte,total_personnel_fte,support_admin_personnel_fte,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,third_party_funding_eur,third_party_funding_ppp,rd_expenditure_eur,rd_expenditure_ppp,mean_institution_size,median_institution_size,min_institution_size,max_institution_size,cities_count,records_with_complete_isced_structure,institutions_with_student_data,complete_isced_structure_share,isced_shares_reliable,isced_structure_coverage_flag,student_coverage_share,students_total_component_sum_incomplete_share,foreign_total_component_sum_incomplete_share,students_total_reliable,total_students_reliable,isced5_share_observed,isced5_share_reliable,isced5_share,foreign_students_isced5_share,isced6_share_observed,isced6_share_reliable,isced6_share,foreign_students_isced6_share,isced7_share_observed,isced7_share_reliable,isced7_share,foreign_students_isced7_share,isced8_share_observed,isced8_share_reliable,isced8_share,foreign_students_isced8_share,phd_share,phd_share_observed,phd_share_reliable,avg_observed_institution_size,students_per_registered_institution,avg_institution_size,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
IS,2022,7,7,16569.0,16569.0,6,0,1,0.0,63.0,11309.0,4506.0,691.0,,0,0,0,,,,,,72.0,1621.8,36.0,257436699.00871763,167567994.81523854,262260777.88245225,170708033.61629105,67317633.28880765,43817687.491133735,,,2761.5,591.0,0.0,12686.0,5,2,6,0.2857142857142857,False,low,0.8571428571428571,0.0,0.0,True,16569.0,0.0038022813688212928,,,,0.6825396825396826,,,,0.2719536483795039,,,,0.04170438771199227,,,,,0.04170438771199227,,2761.5,2367.0,2367.0,,,,0,0,,0.0,,230.125,648.0,72.0,1,1,9.0,0.14285714285714285,1.0,15537.250226852413,257436699.00871766,15696.0,3,3,16401.42068098354,0.42857142857142855,0.9473112438891906,10113.343884074991,167567994.81523854,15696.0,3,3,10675.84064826953,0.42857142857142855,0.9473112438891906,15828.401103413136,262260777.88245222,15696.0,3,3,16708.76515560985,0.42857142857142855,0.9473112438891906,10302.856757576863,170708033.61629102,15696.0,3,3,10875.894088703557,0.42857142857142855,0.9473112438891906,2644.558361466216,43817687.491133735,15696.0,3,3,2791.6467565707017,0.42857142857142855,0.9473112438891906,,,,0,0,,0.0,,,,,0,0,,0.0,
IS,2023,7,7,19691.0,14823.0,7,0,0,,373.0,10478.0,3249.0,723.0,0.0,2,0,3,0.0,0.0,,,0.0,72.9,1792.8,36.9,58523784.61744787,39546394.555357195,54326735.06336753,36710313.82819651,8615416.079930263,5821712.416286805,,,2813.0,678.0,125.0,12151.0,5,1,7,0.14285714285714285,False,low,1.0,0.0,0.0,True,19691.0,0.02516359711259529,,,0.0,0.7068744518653444,,,,0.21918639951426835,,,,0.04877555150779195,,,0.0,,0.04877555150779195,,2813.0,2813.0,2813.0,0.0,0.0,1363.0,3,3,0.0,0.42857142857142855,0.06921944035346098,270.1097393689986,560.0,72.9,1,1,7.681755829903977,0.14285714285714285,1.0,2972.1083041718484,58523784.61744787,3300.0,1,1,17734.480187105415,0.14285714285714285,0.1675892539738967,2008.348715421116,39546394.555357195,3300.0,1,1,11983.755925865817,0.14285714285714285,0.1675892539738967,2758.9627273052424,54326735.06336753,3300.0,1,1,16462.64698889925,0.14285714285714285,0.1675892539738967,1864.3194265500233,36710313.82819651,3300.0,1,1,11124.337523695913,0.14285714285714285,0.1675892539738967,295.65346687759916,5821712.416286805,3300.0,1,1,1764.1552776626681,0.14285714285714285,0.1675892539738967,,,,0,0,,0.0,,,,,0,0,,0.0,
IT,2014,215,215,1817445.0,1455100.0,215,0,2,0.0,0.0,1069135.0,353170.0,32795.0,86305.0,215,0,2,0.0,0.0,49285.0,22160.0,4375.0,,,,14096946991.0,13660626578.095623,12726359781.0,12332460977.382404,1607719868.0,1557958668.13962,0.0,0.0,8453.232558139534,650.0,0.0,111620.0,101,213,215,0.9906976744186047,True,high,1.0,0.0,0.0,True,1817445.0,0.0,0.0,0.0,,0.7347501889904474,0.7347501889904474,0.7347501889904474,0.04609801381490644,0.2427118411105766,0.2427118411105766,0.2427118411105766,0.06274598635218166,0.022537969898976017,0.022537969898976017,0.022537969898976017,0.13340448239060831,0.022537969898976017,0.022537969898976017,0.022537969898976017,8453.232558139534,8453.232558139534,8453.232558139534,0.047486994104360795,86305.0,1817445.0,213,213,0.047486994104360795,0.9906976744186047,1.0,,,,0,0,,0.0,,7756.464152147658,14096946991.0,1735190.0,90,90,8124.151816803924,0.4186046511627907,0.9547414089559794,7516.39063525753,13660626578.095623,1735190.0,90,90,7872.697847553077,0.4186046511627907,0.9547414089559794,7002.335576042191,12726359781.0,1735190.0,90,90,7334.274506538189,0.4186046511627907,0.9547414089559794,6785.603403339525,12332460977.382406,1735190.0,90,90,7107.268355270839,0.4186046511627907,0.9547414089559794,857.2246577693521,1557958668.1396203,1735190.0,90,90,897.8605617480623,0.4186046511627907,0.9547414089559794,0.0,0.0,90960.0,128,128,0.0,0.5953488372093023,0.05004828206630737,0.0,0.0,57569514.70046708,8,8,0.0,0.037209302325581395,0.004668128673267154
IT,2015,215,215,1768015.0,1418510.0,212,0,1,0.0,0.0,1067495.0,321400.0,29615.0,86315.0,0,0,1,0.0,0.0,53685.0,22555.0,,,,,13870001284.0,13500755617.851755,12296347411.0,11968995387.161146,1398440799.0,1361211660.0963645,0.0,0.0,8223.32558139535,660.0,0.0,105355.0,101,211,215,0.9813953488372092,True,high,1.0,0.0,0.0,True,1768015.0,0.0,0.0,0.0,,0.7525466863116933,0.7525466863116933,0.7525466863116933,0.050290633679783044,0.2265757731704394,0.2265757731704394,0.2265757731704394,0.07017734909769757,0.02087754051786734,0.02087754051786734,0.02087754051786734,,0.02087754051786734,0.02087754051786734,0.02087754051786734,8223.32558139535,8223.32558139535,8223.32558139535,0.04882028715819719,86315.0,1768015.0,214,214,0.04882028715819719,0.9953488372093023,1.0,,,,0,0,,0.0,,7844.956792787391,13870001284.0,1646370.0,89,89,8424.59549432995,0.413953488372093,0.9311968507054521,7636.109206003204,13500755617.851753,1646370.0,89,89,8200.316829055288,0.413953488372093,0.9311968507054521,6954.888624248098,12296347411.0,1646370.0,89,89,7468.7630429368855,0.413953488372093,0.9311968507054521,6769.736335472915,11968995387.161144,1646370.0,89,89,7269.930445259051,0.413953488372093,0.9311968507054521,769.9095653014056,1361211660.0963645,1646370.0,89,89,826.7957142661519,0.413953488372093,0.9311968507054521,0.0,0.0,96010.0,129,129,0.0,0.6,0.05430383791992715,0.0,0.0,64914216.18727794,8,8,0.0,0.037209302325581395,0.005423530888558104
IT,2016,216,216,1825660.0,1481595.0,214,0,2,0.0,0.0,1094285.0,359620.0,27690.0,102690.0,0,0,2,0.0,0.0,56050.0,36485.0,,,,,,,,,,,0.0,0.0,8452.12962962963,755.0,0.0,108560.0,102,211,216,0.9768518518518519,True,high,1.0,0.0,0.0,True,1825660.0,0.0,0.0,0.0,,0.7385857808645413,0.7385857808645413,0.7385857808645413,0.051220660065705005,0.2427249012044452,0.2427249012044452,0.2427249012044452,0.10145431288582392,0.018689317931013538,0.018689317931013538,0.018689317931013538,,0.018689317931013538,0.018689317931013538,0.018689317931013538,8452.12962962963,8452.12962962963,8452.12962962963,0.05624815135348312,102690.0,1825660.0,214,214,0.05624815135348312,0.9907407407407407,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,120085.0,128,128,0.0,0.5925925925925926,0.06577621243824151,,,,0,0,,0.0,
IT,2017,206,206,1881745.0,1548445.0,206,0,0,,0.0,1132835.0,386925.0,28685.0,105365.0,206,0,0,,0.0,58690.0,31300.0,4640.0,,,,,,,,,,0.0,0.0,9134.684466019418,907.5,40.0,109120.0,97,206,206,1.0,True,high,1.0,0.0,0.0,True,1881745.0,0.0,0.0,0.0,,0.7315952455527965,0.7315952455527965,0.7315952455527965,0.05180807443272851,0.24987971803971082,0.24987971803971082,0.24987971803971082,0.08089423014796149,0.018525036407492677,0.018525036407492677,0.018525036407492677,0.16175701586194877,0.018525036407492677,0.018525036407492677,0.018525036407492677,9134.684466019418,9134.684466019418,9134.684466019418,0.05599324031683358,105365.0,1881745.0,206,206,0.05599324031683358,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,138505.0,119,119,0.0,0.5776699029126213,0.07360455322054794,,,,0,0,,0.0,
IT,2018,207,207,1915400.0,1593575.0,207,0,0,,0.0,1153105.0,410630.0,29840.0,111750.0,207,0,0,,0.0,60950.0,34740.0,4935.0,,,,,,,,,,0.0,0.0,9253.140096618357,925.0,50.0,110425.0,97,207,207,1.0,True,high,1.0,0.0,0.0,True,1915400.0,0.0,0.0,0.0,,0.7235963164582778,0.7235963164582778,0.7235963164582778,0.05285728532961005,0.2576784901871578,0.2576784901871578,0.2576784901871578,0.08460170956822444,0.018725193354564424,0.018725193354564424,0.018725193354564424,0.16538203753351208,0.018725193354564424,0.018725193354564424,0.018725193354564424,9253.140096618357,9253.140096618357,9253.140096618357,0.058342904876266054,111750.0,1915400.0,207,207,0.058342904876266054,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,149525.0,118,118,0.0,0.5700483091787439,0.07806463401900386,,,,0,0,,0.0,
IT,2019,207,207,1998330.0,1685610.0,207,0,0,,0.0,1214020.0,440035.0,31555.0,119135.0,207,0,0,,0.0,64000.0,38375.0,5240.0,,,,,,,,,,0.0,0.0,9653.768115942028,1020.0,50.0,112045.0,97,207,207,1.0,True,high,1.0,0.0,0.0,True,1998330.0,0.0,0.0,0.0,,0.720225912281014,0.720225912281014,0.720225912281014,0.0527174181644454,0.261053861806705,0.261053861806705,0.261053861806705,0.08720897201358983,0.018720225912281015,0.018720225912281015,0.018720225912281015,0.16605926160671844,0.018720225912281015,0.018720225912281015,0.018720225912281015,9653.768115942028,9653.768115942028,9653.768115942028,0.05961728042915835,119135.0,1998330.0,207,207,0.05961728042915835,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,190625.0,117,117,0.0,0.5652173913043478,0.09539215244729349,,,,0,0,,0.0,
IT,2020,208,208,2060350.0,1750435.0,208,0,0,,0.0,1231165.0,485960.0,33310.0,125115.0,208,0,0,,0.0,65955.0,41525.0,5435.0,,,,,,,,,,0.0,0.0,9905.528846153846,1057.5,60.0,113205.0,97,208,208,1.0,True,high,1.0,0.0,0.0,True,2060350.0,0.0,0.0,0.0,,0.70334802491952,0.70334802491952,0.70334802491952,0.053571211007460415,0.2776224195699926,0.2776224195699926,0.2776224195699926,0.08544941970532555,0.019029555510487392,0.019029555510487392,0.019029555510487392,0.16316421495046532,0.019029555510487392,0.019029555510487392,0.019029555510487392,9905.528846153846,9905.528846153846,9905.528846153846,0.06072511951852841,125115.0,2060350.0,208,208,0.06072511951852841,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,166450.0,117,117,0.0,0.5625,0.08078724488557769,,,,0,0,,0.0,
IT,2021,208,208,2063160.0,1760030.0,208,0,0,,0.0,1225720.0,496385.0,37925.0,135220.0,208,0,0,,0.0,69160.0,47150.0,6025.0,,,,,,,,,,0.0,0.0,9919.038461538461,1065.0,60.0,116890.0,97,208,208,1.0,True,high,1.0,0.0,0.0,True,2063160.0,0.0,0.0,0.0,,0.6964199473872604,0.6964199473872604,0.6964199473872604,0.056423979375387526,0.2820321244524241,0.2820321244524241,0.2820321244524241,0.09498675423310535,0.02154792816031545,0.02154792816031545,0.02154792816031545,0.15886618325642715,0.02154792816031545,0.02154792816031545,0.02154792816031545,9919.038461538461,9919.038461538461,9919.038461538461,0.06554023924465383,135220.0,2063160.0,208,208,0.06554023924465383,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,159365.0,119,119,0.0,0.5721153846153846,0.07724316097636635,,,,0,0,,0.0,
IT,2022,210,210,2148860.0,1845705.0,209,0,0,,0.0,1288835.0,514240.0,42630.0,149205.0,209,0,0,,0.0,75205.0,52840.0,7095.0,107150.0,163630.0,56440.0,,,,,,,0.0,0.0,10281.626794258373,1010.0,0.0,117500.0,98,209,209,0.9952380952380953,True,high,0.9952380952380953,0.0,0.0,True,2148860.0,0.0,0.0,0.0,,0.6982887297807613,0.6982887297807613,0.6982887297807613,0.05835114657811124,0.27861440479383215,0.27861440479383215,0.27861440479383215,0.10275357809583074,0.02309686542540655,0.02309686542540655,0.02309686542540655,0.16643209007741028,0.02309686542540655,0.02309686542540655,0.02309686542540655,10281.626794258373,10232.666666666666,10232.666666666666,0.0694344908463092,149205.0,2148860.0,208,208,0.0694344908463092,0.9904761904761905,1.0,20.054689687354177,2148860.0,107150.0,208,208,20.054689687354177,0.9904761904761905,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,231165.0,119,119,0.0,0.5666666666666667,0.10757564476047765,,,,0,0,,0.0,
IT,2023,209,209,2262370.0,1931940.0,209,0,0,,0.0,1348625.0,535365.0,47950.0,166240.0,209,0,0,,0.0,83210.0,58465.0,8635.0,112705.0,171490.0,58775.0,,,,,,,0.0,0.0,10824.736842105263,1090.0,25.0,123375.0,95,209,209,1.0,True,high,1.0,0.0,0.0,True,2262370.0,0.0,0.0,0.0,,0.6980677453751152,0.6980677453751152,0.6980677453751152,0.061699879506905184,0.27711264324979035,0.27711264324979035,0.27711264324979035,0.10920586889318502,0.024819611375094464,0.024819611375094464,0.024819611375094464,0.18008342022940563,0.024819611375094464,0.024819611375094464,0.024819611375094464,10824.736842105263,10824.736842105263,10824.736842105263,0.07348046517589961,166240.0,2262370.0,209,209,0.07348046517589961,1.0,1.0,20.07337740118007,2262285.0,112705.0,208,208,20.072623219910387,0.9952153110047847,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,218900.0,115,115,0.0,0.5502392344497608,0.0967569407302961,,,,0,0,,0.0,
LI,2014,1,1,655.0,660.0,1,0,0,,0.0,395.0,245.0,20.0,600.0,1,0,0,,0.0,350.0,230.0,20.0,70.0,125.0,55.0,18715726.280256875,12711652.550760783,18248759.44343817,12394490.390261088,3590564.7620615843,2438698.3990292405,,,655.0,655.0,655.0,655.0,1,1,1,1.0,True,high,1.0,0.0,0.0,True,655.0,0.0,0.0,0.0,,0.5984848484848485,0.5984848484848485,0.5984848484848485,0.8860759493670886,0.3712121212121212,0.3712121212121212,0.3712121212121212,0.9387755102040817,0.030303030303030304,0.030303030303030304,0.030303030303030304,1.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,655.0,655.0,655.0,0.916030534351145,600.0,655.0,1,1,0.916030534351145,1.0,1.0,9.357142857142858,655.0,70.0,1,1,9.357142857142858,1.0,1.0,28573.627908789123,18715726.280256875,655.0,1,1,28573.627908789123,1.0,1.0,19407.103130932494,12711652.550760783,655.0,1,1,19407.103130932494,1.0,1.0,27860.701440363617,18248759.44343817,655.0,1,1,27860.701440363617,1.0,1.0,18922.88609200166,12394490.390261088,655.0,1,1,18922.88609200166,1.0,1.0,3723.203662640062,2438698.3990292405,655.0,1,1,3723.203662640062,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2015,1,1,655.0,655.0,1,0,0,,0.0,370.0,260.0,25.0,605.0,1,0,0,,0.0,330.0,250.0,25.0,65.0,125.0,55.0,22865988.144957393,14207674.88028673,22168531.9037363,13774313.70404203,5619705.674688641,3491777.8598816544,,,655.0,655.0,655.0,655.0,1,1,1,1.0,True,high,1.0,0.0,0.0,True,655.0,0.0,0.0,0.0,,0.5648854961832062,0.5648854961832062,0.5648854961832062,0.8918918918918919,0.3969465648854962,0.3969465648854962,0.3969465648854962,0.9615384615384616,0.03816793893129771,0.03816793893129771,0.03816793893129771,1.0,0.03816793893129771,0.03816793893129771,0.03816793893129771,655.0,655.0,655.0,0.9236641221374046,605.0,655.0,1,1,0.9236641221374046,1.0,1.0,10.076923076923077,655.0,65.0,1,1,10.076923076923077,1.0,1.0,34909.905564820445,22865988.144957393,655.0,1,1,34909.905564820445,1.0,1.0,21691.10668746066,14207674.88028673,655.0,1,1,21691.10668746066,1.0,1.0,33845.08687593328,22168531.9037363,655.0,1,1,33845.08687593328,1.0,1.0,21029.486571056535,13774313.70404203,655.0,1,1,21029.486571056535,1.0,1.0,5330.958564704816,3491777.8598816544,655.0,1,1,5330.958564704816,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2016,1,1,655.0,655.0,1,0,0,,0.0,335.0,285.0,35.0,600.0,1,0,0,,0.0,290.0,270.0,35.0,65.0,120.0,55.0,20173523.491102543,12710467.029220028,19222361.83269125,12111181.093670536,3573279.499174463,2251369.290073512,,,655.0,655.0,655.0,655.0,1,1,1,1.0,True,high,1.0,0.0,0.0,True,655.0,0.0,0.0,0.0,,0.5114503816793893,0.5114503816793893,0.5114503816793893,0.8656716417910447,0.4351145038167939,0.4351145038167939,0.4351145038167939,0.9473684210526315,0.05343511450381679,0.05343511450381679,0.05343511450381679,1.0,0.05343511450381679,0.05343511450381679,0.05343511450381679,655.0,655.0,655.0,0.916030534351145,600.0,655.0,1,1,0.916030534351145,1.0,1.0,10.076923076923077,655.0,65.0,1,1,10.076923076923077,1.0,1.0,30799.272505500066,20173523.491102543,655.0,1,1,30799.272505500066,1.0,1.0,19405.29317438172,12710467.029220028,655.0,1,1,19405.29317438172,1.0,1.0,29347.1173018187,19222361.83269125,655.0,1,1,29347.1173018187,1.0,1.0,18490.352814764177,12111181.093670536,655.0,1,1,18490.352814764177,1.0,1.0,3437.2050230129958,2251369.290073512,655.0,1,1,3437.2050230129958,1.0,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2017,2,2,770.0,770.0,2,0,0,,0.0,335.0,285.0,150.0,710.0,2,0,0,,0.0,290.0,270.0,145.0,65.0,130.0,65.0,18975851.96545831,12199757.473238606,19292320.23027795,12403217.960061762,2393682.648196456,1538921.5635246967,,,385.0,385.0,115.0,655.0,2,2,2,1.0,True,high,1.0,0.0,0.0,True,770.0,0.0,0.0,0.0,,0.43506493506493504,0.43506493506493504,0.43506493506493504,0.8656716417910447,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.9473684210526315,0.19480519480519481,0.19480519480519481,0.19480519480519481,0.9666666666666667,0.19480519480519481,0.19480519480519481,0.19480519480519481,385.0,385.0,385.0,0.922077922077922,710.0,770.0,2,2,0.922077922077922,1.0,1.0,11.846153846153847,655.0,65.0,1,1,10.076923076923077,0.5,1.0,24643.9635915043,18975851.96545831,655.0,1,1,28970.766359478337,0.5,0.8506493506493507,15843.840874335852,12199757.473238606,655.0,1,1,18625.583928608557,0.5,0.8506493506493507,25054.961338023313,19292320.23027795,655.0,1,1,29453.92401569153,0.5,0.8506493506493507,16108.075272807484,12403217.960061762,655.0,1,1,18936.21062604849,0.5,0.8506493506493507,1998.599433148957,1538921.5635246967,655.0,1,1,2349.4985702667127,0.5,0.8506493506493507,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2018,2,2,810.0,810.0,2,0,0,,0.0,365.0,285.0,160.0,735.0,2,0,0,,0.0,315.0,275.0,145.0,65.0,130.0,65.0,19383640.173160173,12878643.112305062,20095510.857142854,13351615.598340992,2435413.2987012984,1618107.7663815368,,,405.0,405.0,125.0,685.0,2,2,2,1.0,True,high,1.0,0.0,0.0,True,810.0,0.0,0.0,0.0,,0.4506172839506173,0.4506172839506173,0.4506172839506173,0.863013698630137,0.35185185185185186,0.35185185185185186,0.35185185185185186,0.9649122807017544,0.19753086419753085,0.19753086419753085,0.19753086419753085,0.90625,0.19753086419753085,0.19753086419753085,0.19753086419753085,405.0,405.0,405.0,0.9074074074074074,735.0,810.0,2,2,0.9074074074074074,1.0,1.0,12.461538461538462,685.0,65.0,1,1,10.538461538461538,0.5,1.0,23930.41996686441,19383640.173160173,685.0,1,1,28297.28492432142,0.5,0.845679012345679,15899.559397907484,12878643.112305062,685.0,1,1,18800.938850080383,0.5,0.845679012345679,24809.272663139327,20095510.857142854,685.0,1,1,29336.512200208548,0.5,0.845679012345679,16483.47604733456,13351615.598340992,685.0,1,1,19491.40963261459,0.5,0.845679012345679,1997.6639091130085,1618107.7663815368,685.0,1,1,2362.2011188051633,0.5,0.845679012345679,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2019,2,2,825.0,825.0,2,0,0,,0.0,360.0,280.0,185.0,760.0,2,0,0,,0.0,315.0,275.0,170.0,70.0,140.0,70.0,21308577.849694353,13597084.822376082,20535269.68716289,13103633.933539458,3174444.4444444445,2025625.11114043,,,412.5,412.5,145.0,680.0,2,2,2,1.0,True,high,1.0,0.0,0.0,True,825.0,0.0,0.0,0.0,,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.875,0.3393939393939394,0.3393939393939394,0.3393939393939394,0.9821428571428571,0.22424242424242424,0.22424242424242424,0.22424242424242424,0.918918918918919,0.22424242424242424,0.22424242424242424,0.22424242424242424,412.5,412.5,412.5,0.9212121212121213,760.0,825.0,2,2,0.9212121212121213,1.0,1.0,11.785714285714286,680.0,70.0,1,1,9.714285714285714,0.5,1.0,25828.57921175073,21308577.849694353,680.0,1,1,31336.14389660934,0.5,0.8242424242424242,16481.31493621343,13597084.822376082,680.0,1,1,19995.712974082475,0.5,0.8242424242424242,24891.235984439867,20535269.68716289,680.0,1,1,30198.92601053366,0.5,0.8242424242424242,15883.192646714495,13103633.933539458,680.0,1,1,19270.04990226391,0.5,0.8242424242424242,2455.303165018703,2025625.11114043,680.0,1,1,2978.860457559456,0.5,0.8242424242424242,,,,0,0,,0.0,,,,,0,0,,0.0,
LI,2020,2,2,875.0,875.0,2,0,0,,0.0,345.0,325.0,205.0,790.0,2,0,0,,0.0,300.0,305.0,185.0,70.0,205.0,65.0,25462419.430172816,15761622.796872832,29534946.286781877,18282578.52615997,3228641.7561886967,1998578.0866910303,,,437.5,437.5,165.0,710.0,2,2,2,1.0,True,high,1.0,0.0,0.0,True,875.0,0.0,0.0,0.0,,0.3942857142857143,0.3942857142857143,0.3942857142857143,0.8695652173913043,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.9384615384615385,0.2342857142857143,0.2342857142857143,0.2342857142857143,0.9024390243902439,0.2342857142857143,0.2342857142857143,0.2342857142857143,437.5,437.5,437.5,0.9028571428571428,790.0,875.0,2,2,0.9028571428571428,1.0,1.0,12.5,710.0,70.0,1,1,10.142857142857142,0.5,1.0,29099.907920197504,25462419.430172816,710.0,1,1,35862.562577708195,0.5,0.8114285714285714,18013.283196426095,15761622.796872832,710.0,1,1,22199.468727989904,0.5,0.8114285714285714,33754.224327750715,29534946.286781877,710.0,1,1,41598.515896875884,0.5,0.8114285714285714,20894.375458468534,18282578.52615997,710.0,1,1,25750.110600225307,0.5,0.8114285714285714,2284.089241932606,1998578.0866910303,710.0,1,1,2814.8987136493383,0.5,0.8114285714285714,,,,0,0,,0.0,,,,,0,0,,0.0,
