country_code,year,total_students,academic_personnel_fte,total_personnel_fte,student_staff_ratio,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,revenue_per_student_eur,revenue_per_student_ppp,expenditure_per_student_eur,expenditure_per_student_ppp,third_party_funding_ppp,third_party_funding_per_student_ppp,rd_expenditure_ppp,rd_expenditure_per_student_ppp,rd_expenditure_share_of_expenditure_ppp,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
ES,2017,1583025.0,87616.76567,154070.64232476018,18.04442320953343,,,,,,,,,,,,,,18.067603704550216,1580994.0,87616.76567000001,80,80,0.975609756097561,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2018,1599050.0,88737.36780392168,155918.80904877544,17.996048784415546,,,,,,,,,,,,,,18.02002966251306,1596922.0,88737.36780392169,81,81,0.9759036144578314,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2019,1626154.0,90196.1513333334,159449.64200000008,18.005601968515613,,,,,,,,,,,,,,18.02908412344895,1624036.0,90196.1513333334,81,81,0.9759036144578314,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2020,1679057.0,91721.69503030312,176772.5212742056,18.284452761649508,,,,,,,,,,,,,,18.305996192561327,1677081.0,91721.69503030313,82,82,0.9761904761904762,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2021,1698239.0,94057.25089807172,181098.13310736,18.03593007240209,,,,,,,,,,,,,,18.05537567582486,1696410.0,94057.25089807172,84,84,0.9767441860465116,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2022,1720975.0,98102.45465917619,187081.81636460254,17.52426079421443,,,,,,,,,,,,,,17.542629345809395,1719173.0,98102.45465917619,87,87,0.9775280898876404,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ES,2023,1757811.0,101243.9300311816,193142.78244909205,17.343301464682458,,,,,,,,,,,,,,17.36213716178956,1755904.0,101243.93003118159,89,89,0.978021978021978,0.9999999999999999,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
FI,2014,302470.0,24475.0,40620.0,12.289683350357508,3577906835.0,2826775933.8558297,3577906835.0,2826775933.8558297,11895.032531001696,9397.838804002226,11895.032531001696,9397.838804002226,,,1126905081.6926334,3737.1661527247916,0.3982237005341141,12.35832482124617,300790.0,24475.0,38,38,0.926829268292683,1.0,11828.964310510133,3577906835.0,300790.0,38,38,0.926829268292683,0.9944457301550567,9345.640671325518,2826775933.8558292,300790.0,38,38,0.926829268292683,0.9944457301550567,11828.964310510133,3577906835.0,300790.0,38,38,0.926829268292683,0.9944457301550567,9345.640671325518,2826775933.8558292,300790.0,38,38,0.926829268292683,0.9944457301550567,,,,0,0,0.0,,3725.6755436659287,1126905081.6926336,301540.0,40,40,0.975609756097561,0.9969253149072635,0.398653840297661,1125689172.9608445,2826775933.8558292,38,38,0.926829268292683,0.9999999999999998
FI,2015,297170.0,23905.0,39510.0,12.350972599874503,3741999902.0,2964054229.0448804,3522197705.0,2789947962.7077293,13093.52987158403,10371.441369694114,12324.425994611427,9762.230878294306,583301233.3064018,2041.0134480086842,1122229535.9852986,3788.116577165565,0.39718920321084017,12.431290524994772,295250.0,23905.0,38,38,0.926829268292683,1.0,12592.118659353233,3741999902.0,285790.0,37,37,0.9024390243902439,0.9617054211394152,9974.271390264428,2964054229.044881,285790.0,37,37,0.9024390243902439,0.9617054211394152,11852.467291449339,3522197705.0,285790.0,37,37,0.9024390243902439,0.9617054211394152,9388.390358070226,2789947962.70773,285790.0,37,37,0.9024390243902439,0.9617054211394152,1962.8536975684015,583301233.3064018,285790.0,37,37,0.9024390243902439,0.9617054211394152,3776.3890567193816,1122229535.9852986,296250.0,40,40,0.975609756097561,0.9969041289497594,0.40224031092541984,1108137208.30759,2789947962.70773,37,37,0.9024390243902439,1.0
FI,2016,295520.0,23495.0,38105.0,12.295169184932965,3568455731.0,2813973228.8742385,3487221203.0,2749914206.068826,12352.940652531372,9741.144885761107,12071.7306897447,9519.391453288883,530406776.17260206,1836.1117305845157,1121804561.0825474,3796.036007994543,0.40588385926948045,12.577995318152798,288875.0,23495.0,37,37,0.9024390243902439,1.0,12075.175050757985,3568455731.0,288875.0,37,37,0.9024390243902439,0.9775142122360585,9522.107569282074,2813973228.87424,288875.0,37,37,0.9024390243902439,0.9775142122360585,11800.28831551164,3487221203.0,288875.0,37,37,0.9024390243902439,0.9775142122360585,9305.340437428351,2749914206.068826,288875.0,37,37,0.9024390243902439,0.9775142122360585,1794.8253118997093,530406776.172602,288875.0,37,37,0.9024390243902439,0.9775142122360585,3796.036007994543,1121804561.0825474,295520.0,41,41,1.0,1.0,0.40794165818221545,1116145790.6191845,2749914206.068826,37,37,0.9024390243902439,1.0
FI,2017,294520.0,23135.0,37760.0,12.147611843527123,3790218889.0,3014402195.8532486,3456042215.0,2748627862.1249113,13325.664975565165,10598.04590181503,12150.765443167036,9663.635559276136,645179609.0251875,2268.3247513454535,1186733419.7571118,4029.3814333733253,0.4084830601526666,12.730494921115193,281035.0,23135.0,35,35,0.875,1.0,12869.139240119517,3790218889.0,284430.0,36,36,0.9,0.9657408664946353,10234.966032368764,3014402195.853249,284430.0,36,36,0.9,0.9657408664946353,11734.490747657204,3456042215.0,284430.0,36,36,0.9,0.9657408664946353,9332.567778503706,2748627862.1249113,284430.0,36,36,0.9,0.9657408664946353,2190.613910855587,645179609.0251874,284430.0,36,36,0.9,0.9657408664946353,4029.3814333733253,1186733419.7571118,294520.0,40,40,1.0,1.0,0.4317548534342772,1122767920.3416655,2748627862.1249113,36,36,0.9,1.0
FI,2018,295455.0,23710.0,38475.0,11.880641079713202,3589017218.0,2850779387.748618,3565499212.0,2832098884.7937984,12590.61310273456,10000.804713997712,12508.109705144621,9935.271736309825,699088473.0253541,2452.4687271767,1226040541.39925,4149.66929447547,0.4090911014903345,12.46119780683256,281690.0,23710.0,35,35,0.875,1.0,12147.42420334738,3589017218.0,285055.0,36,36,0.9,0.9648000541537628,9648.776929646201,2850779387.7486176,285055.0,36,36,0.9,0.9648000541537628,12067.824920884737,3565499212.0,285055.0,36,36,0.9,0.9648000541537628,9585.550709224073,2832098884.7937975,285055.0,36,36,0.9,0.9648000541537628,2366.1419607904895,699088473.0253543,285055.0,36,36,0.9,0.9648000541537628,4149.66929447547,1226040541.39925,295455.0,40,40,1.0,1.0,0.43290880413185734,1158586452.3098426,2832098884.7937975,36,36,0.9,0.9999999999999997
FI,2019,295930.0,24040.0,38950.0,12.064683860232945,3618942687.0,2848394898.939017,3743345489.0,2946309770.015427,12336.603671382309,9709.885457436569,12760.68003749787,10043.667189416828,723197917.388156,2465.3073713589765,1275223609.2308657,4309.20693823156,0.43153834043555994,12.309900166389351,290035.0,24040.0,35,35,0.8974358974358975,1.0,12229.049731355388,3618942687.0,293350.0,36,36,0.9230769230769231,0.9912817220288582,9625.231976950687,2848394898.9390173,293350.0,36,36,0.9230769230769231,0.9912817220288582,12649.428881830163,3743345489.0,293350.0,36,36,0.9230769230769231,0.9912817220288582,9956.103707009857,2946309770.0154266,293350.0,36,36,0.9230769230769231,0.9912817220288582,2443.814136411165,723197917.3881558,293350.0,36,36,0.9230769230769231,0.9912817220288582,4309.20693823156,1275223609.2308657,295930.0,39,39,1.0,1.0,0.4328206158798396,1271445628.5615335,2946309770.0154266,36,36,0.9230769230769231,0.9999999999999999
FI,2020,305375.0,24685.0,39780.0,12.266356086692323,3706545056.0,2951987524.7887483,3718411025.0,2961437886.7642026,12241.103901979888,9749.129030495049,12280.292029260721,9780.339459912491,708205283.4877073,2338.8935863792576,1291007876.6495967,4227.614823248781,0.4346935530076318,12.370872999797449,302795.0,24685.0,35,35,0.9210526315789473,1.0,12137.683359803521,3706545056.0,302795.0,35,35,0.9210526315789473,0.9915513712648383,9666.762258825209,2951987524.7887483,302795.0,35,35,0.9210526315789473,0.9915513712648383,12176.540401146132,3718411025.0,302795.0,35,35,0.9210526315789473,0.9915513712648383,9697.709002911839,2961437886.7642026,302795.0,35,35,0.9210526315789473,0.9915513712648383,2319.1331428168883,708205283.4877073,302795.0,35,35,0.9210526315789473,0.9915513712648383,4227.614823248781,1291007876.6495967,305375.0,38,38,1.0,1.0,0.43593954221346465,1287317957.008944,2961437886.7642026,35,35,0.9210526315789473,1.0
FI,2021,315590.0,25670.0,41110.0,12.187573042462018,3918808266.0,3162063281.476939,3901338056.0,3147966672.0459614,12525.956964088795,10107.120811484358,12470.115727733295,10062.062847152709,777750343.7368879,2485.9770300519026,1323172626.9244425,4192.695037626168,0.41892455268941703,12.294117647058824,312855.0,25670.0,35,35,0.9210526315789473,1.0,12417.403168668208,3918808266.0,312855.0,35,35,0.9210526315789473,0.9913336924490637,10019.529394077566,3162063281.4769387,312855.0,35,35,0.9210526315789473,0.9913336924490637,12362.04586964099,3901338056.0,312855.0,35,35,0.9210526315789473,0.9913336924490637,9974.861915922434,3147966672.045961,312855.0,35,35,0.9210526315789473,0.9913336924490637,2464.4327885449093,777750343.7368879,312855.0,35,35,0.9210526315789473,0.9913336924490637,4192.695037626168,1323172626.9244425,315590.0,38,38,1.0,1.0,0.42032612310487755,1318760529.968047,3147966672.045961,35,35,0.9210526315789473,0.9999999999999999
FI,2022,327674.0,26356.7365,41965.24509999998,12.33449368816963,4028597641.0,3225923384.474944,4119393576.0,3298628766.355439,12391.986517870051,9922.956485218088,12671.275268612137,10146.598603971857,845195962.5886836,2599.8270134411687,1450033871.9751444,4425.2332256301825,0.4382128744670355,12.432267553306534,325097.0,26356.73649999999,35,35,0.9210526315789473,0.9999999999999998,12294.52944389851,4028597641.0,325097.0,35,35,0.9210526315789473,0.9921354761134542,9844.917156914935,3225923384.4749446,325097.0,35,35,0.9210526315789473,0.9921354761134542,12571.621721589141,4119393576.0,325097.0,35,35,0.9210526315789473,0.9921354761134542,10066.80043688373,3298628766.355439,325097.0,35,35,0.9210526315789473,0.9921354761134542,2579.3806117930735,845195962.5886836,325097.0,35,35,0.9210526315789473,0.9921354761134542,4425.2332256301825,1450033871.9751444,327674.0,38,38,1.0,1.0,0.4395868631125913,1445501593.5042682,3298628766.355439,35,35,0.9210526315789473,1.0
FI,2023,338812.0,26990.3627,42941.23129999999,12.458483931377474,4276126060.0,3467222946.5661235,4380534196.0,3551880480.012973,12716.763149833907,10311.167720614536,13027.262306733797,10562.930598178706,929245175.5452851,2763.480458650281,1565691072.7316957,4621.120481953696,0.43947443710356093,12.553073249363928,336259.0,26990.362700000005,35,35,0.9210526315789473,1.0,12620.94040352762,4276126060.0,336259.0,35,35,0.9210526315789473,0.9924648477621808,10233.471502090018,3467222946.566123,336259.0,35,35,0.9210526315789473,0.9924648477621808,12929.099902010554,4380534196.0,336259.0,35,35,0.9210526315789473,0.9924648477621808,10483.337308043909,3551880480.0129733,336259.0,35,35,0.9210526315789473,0.9924648477621808,2742.6572126881133,929245175.5452849,336259.0,35,35,0.9210526315789473,0.9924648477621808,4621.120481953696,1565691072.7316957,338812.0,38,38,1.0,1.0,0.4408062381440203,1560960674.6128273,3551880480.0129733,35,35,0.9210526315789473,1.0
FR,2014,1781320.0,75875.0,,20.777726523887974,11086540727.600006,9839833786.811043,10579800963.250002,9390078071.580723,9331.42795065984,8282.087468412037,8189.6307162604635,7268.687952658615,690208148.6819919,582.8197214842875,3080812.9936984107,2.369208444559685,0.0003079987359098047,23.477034596375617,1576510.0,75875.0,129,129,0.344,1.0,6223.778281050011,11044864750.96,1183620.0,102,102,0.272,0.6644623088496171,5523.900134064089,9802844369.361856,1183620.0,102,102,0.272,0.6644623088496171,5939.303978650664,10542716361.810001,1287325.0,137,137,0.36533333333333334,0.7226803718590707,5271.41561964202,9357163718.656252,1287325.0,137,137,0.36533333333333334,0.7226803718590707,387.4700495598724,689837078.7432324,1183620.0,102,102,0.272,0.6644623088496171,1.7295112577742409,3059098.25153102,1291190.0,210,210,0.56,0.7248501111535266,0.0003280923726313372,2070351.4688914532,6721947941.688116,76,76,0.20266666666666666,0.7158564487373368
FR,2015,,120.0,,,14007830996.0,12454726590.20183,13584126784.73,12078000164.248243,,,,,392305688.80590385,,3231421.7124566557,,0.000340986770731636,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0002675460894612254,3031583.5333866808,8890619207.54868,90,90,0.23872679045092837,0.7361002721183559
FR,2017,1539503.0,,,,13188852416.0,11763472458.235592,12692038249.0,11320351283.926613,9723.683079265686,8672.79991372021,9361.164561931266,8349.460440371457,,,3689801.724983722,2.6919260777515484,0.00033952263511120997,,,,0,0,0.0,,8566.954670435849,13078188439.0,1344983.0,109,109,0.5141509433962265,0.8736475343016545,7641.084465724063,11664768446.355148,1344983.0,109,109,0.5141509433962265,0.8736475343016545,8244.243920927727,12590607196.0,1344983.0,109,109,0.5141509433962265,0.8736475343016545,7353.250551591398,11229882351.472122,1344983.0,109,109,0.5141509433962265,0.8736475343016545,,,,0,0,0.0,,2.3967486422460507,3465192.6112899915,1287254.0,97,97,0.45754716981132076,0.8361490688878164,0.00032594410124204783,3179560.6375482758,9364797243.950516,90,90,0.42452830188679247,0.8272532370304866
FR,2018,,,,,15307141196.16,13727515937.259542,14644213637.82,13132999397.185827,,,,,775339251.3474492,,3820582.564323316,,0.0003400625282738482,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.00029091469882668237,3646871.4968566997,10724120400.351545,95,95,0.45454545454545453,0.8165781537041369
FR,2019,1859507.0,,,,14156491665.0,13042168765.661852,13557047819.0,12489909915.79452,8134.871171879682,7494.537857347879,7799.382755158078,7185.457284749115,728888471.956073,466.54073159197156,4110982.6429834915,2.484880574971436,0.0003445845781267452,,,,0,0,0.0,,7613.034887741751,13302157610.0,1635202.0,108,108,0.526829268292683,0.8793739415877434,7013.777719396513,12255083293.410967,1635202.0,108,108,0.526829268292683,0.8793739415877434,7290.667805498984,12753566280.0,1635202.0,108,108,0.526829268292683,0.8793739415877434,6716.785640384532,11749674122.936323,1635202.0,108,108,0.526829268292683,0.8793739415877434,391.9794181770077,691021003.464033,1481159.0,90,90,0.43902439024390244,0.7965331671244045,2.210791700694588,3923864.976415095,1579096.0,91,91,0.44390243902439025,0.8492014281204642,0.00032914429893403916,3776723.724941038,10960222728.11026,91,91,0.44390243902439025,0.8775261632792207
FR,2020,1883214.0,,,,15608328133.0,14387014474.278502,14823821090.0,13663893196.545273,8130.001717739722,7493.848885822271,7727.216235829317,7122.580386794345,838857913.705537,515.799922918032,4658306.372074588,2.490693408157472,0.0003490826160421792,,,,0,0,0.0,,8288.133017808916,15169152325.0,1865824.0,114,114,0.5643564356435643,0.9907657865755034,7639.6067968263305,13982203103.540453,1865824.0,114,114,0.5643564356435643,0.9907657865755034,7871.55420998357,14417625506.0,1865824.0,114,114,0.5643564356435643,0.9907657865755034,7255.62426603948,13289481427.610172,1865824.0,114,114,0.5643564356435643,0.9907657865755034,445.4395059220763,815039700.7991595,1580147.0,92,92,0.45544554455445546,0.8390692719998896,2.4735937456256103,4391304.187521317,1763085.0,101,101,0.5,0.9362106483915265,0.0003409208711652091,4472058.918415692,12810889780.530746,104,104,0.5148514851485149,0.9375724470511672
FR,2021,2242313.0,,,,16453837319.0,14909645350.09107,15558592053.0,14098418816.20559,8522.271298252848,7722.456480561131,8089.835876784074,7330.605105959815,943887223.2844316,525.1174379456226,0.0,0.0,0.0,,,,0,0,0.0,,7337.886066307425,14386113810.0,1688061.0,74,74,0.20903954802259886,0.7528213055001688,6649.225754875019,13035977609.032503,1688061.0,74,74,0.20903954802259886,0.7528213055001688,6938.635263230423,13656136440.0,1688061.0,74,74,0.20903954802259886,0.7528213055001688,6287.444623567535,12374508585.771631,1688061.0,74,74,0.20903954802259886,0.7528213055001688,420.9435628676423,802063324.483268,1527398.0,65,65,0.18361581920903955,0.6811707375375338,0.0,0.0,110876.0,43,43,0.12146892655367232,0.04944715568254744,0.0,0.0,6916889.730601594,1,1,0.002824858757062147,0.0004906145732208562
FR,2022,2683891.0,,,,15483227053.95,13999807455.920647,14861773169.67,13437893928.957647,9791.859512194967,8853.719404133031,9401.820741339838,8501.0495328401,1094114671.4166877,745.5186109534233,0.0,0.0,0.0,,,,0,0,0.0,,5768.9477903350025,15406061330.95,1573354.0,115,115,0.14705882352941177,0.5862212735166965,5216.235478982063,13930034839.370321,1573354.0,115,115,0.14705882352941177,0.5862212735166965,5537.398191532368,14792392270.67,1573354.0,115,115,0.14705882352941177,0.5862212735166965,5006.870222731715,13375160286.692102,1573354.0,115,115,0.14705882352941177,0.5862212735166965,407.65987568671295,1092767015.0819197,1465781.0,98,98,0.12531969309462915,0.546140286621178,0.0,0.0,199531.0,68,68,0.08695652173913043,0.07434392827428536,0.0,0.0,161575065.101812,5,5,0.00639386189258312,0.012023838404739149
FR,2023,2545897.0,,,,17849213479.940002,16431200846.856298,17372533280.94,15992390022.03811,10110.731684756744,9307.494876881838,9841.263725607298,9059.434526012425,1307786197.9747767,800.4885724886698,0.0,0.0,0.0,,,,0,0,0.0,,7010.9723527464,17844147249.940002,1764872.0,119,119,0.14583333333333334,0.6932220745772512,6453.992776163489,16426537098.352203,1764872.0,119,119,0.14583333333333334,0.6932220745772512,6823.737677109482,17368570793.940002,1764872.0,119,119,0.14583333333333334,0.6932220745772512,6281.63276913328,15988742330.792599,1764872.0,119,119,0.14583333333333334,0.6932220745772512,513.6838599420074,1307786197.974777,1633735.0,105,105,0.12867647058823528,0.641712920829083,0.0,0.0,111268.0,60,60,0.07352941176470588,0.04370483173514089,0.0,0.0,188761052.19552606,5,5,0.006127450980392157,0.01180317963327597
GR,2014,689135.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,7200.0,11,11,0.22448979591836735,0.010447880313726628,,,,0,0,0.0,
GR,2015,732625.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,7375.0,9,9,0.19148936170212766,0.010066541545811295,,,,0,0,0.0,
GR,2016,733655.0,17105.0,,42.89125986553639,,,,,,,,,,,0.0,0.0,,42.89125986553639,733655.0,17105.0,45,45,0.9574468085106383,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,7555.0,9,9,0.19148936170212766,0.010297755757133802,,,,0,0,0.0,
GR,2017,765100.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,4701.0,5,5,0.10638297872340426,0.006144294863416547,,,,0,0,0.0,
GR,2018,800890.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0.0,,0.0,0.0,12007.0,1,1,0.021739130434782608,0.01499207132065577,0.0,0.0,12007.0,1,1,0.021739130434782608,0.01499207132065577,0.0,0.0,12007.0,1,1,0.021739130434782608,0.01499207132065577,0.0,0.0,12007.0,1,1,0.021739130434782608,0.01499207132065577,0.0,0.0,12007.0,1,1,0.021739130434782608,0.01499207132065577,0.0,0.0,25926.0,7,7,0.15217391304347827,0.032371486721022864,,,,0,0,0.0,
GR,2019,824848.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0.0,,0.0,0.0,168323.0,11,11,0.23404255319148937,0.20406547630593758,0.0,0.0,168323.0,11,11,0.23404255319148937,0.20406547630593758,0.0,0.0,168323.0,11,11,0.23404255319148937,0.20406547630593758,0.0,0.0,168323.0,11,11,0.23404255319148937,0.20406547630593758,0.0,0.0,168323.0,11,11,0.23404255319148937,0.20406547630593758,0.0,0.0,172924.0,16,16,0.3404255319148936,0.2096434737066708,,,,0,0,0.0,
GR,2020,855462.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0.0,,0.0,0.0,157408.0,11,11,0.23404255319148937,0.1840034975253138,0.0,0.0,157408.0,11,11,0.23404255319148937,0.1840034975253138,0.0,0.0,157408.0,11,11,0.23404255319148937,0.1840034975253138,0.0,0.0,157408.0,11,11,0.23404255319148937,0.1840034975253138,0.0,0.0,157408.0,11,11,0.23404255319148937,0.1840034975253138,0.0,0.0,161690.0,16,16,0.3404255319148936,0.18900897994300156,,,,0,0,0.0,
GR,2021,870675.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,154541.0,16,16,0.3404255319148936,0.17749562121342635,,,,0,0,0.0,
GR,2022,871725.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,140720.0,16,16,0.35555555555555557,0.16142705555077577,,,,0,0,0.0,
GR,2023,882145.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
HR,2014,160770.0,11515.0,,13.961788970907511,,,,,,,,,,,0.0,0.0,,13.961788970907511,160770.0,11515.0,37,37,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,24950.0,25,25,0.6756756756756757,0.1551906450208372,,,,0,0,0.0,
HR,2015,160515.0,11675.0,,13.748608137044968,,,,,,,,,,,0.0,0.0,,13.748608137044968,160515.0,11675.0,37,37,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,22080.0,24,24,0.6486486486486487,0.13755723764134192,,,,0,0,0.0,
HR,2016,163650.0,11795.0,,13.87452310300975,,,,,,,,,,,0.0,0.0,,13.87452310300975,163650.0,11795.0,37,37,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,19660.0,22,22,0.5945945945945946,0.1201344332416743,,,,0,0,0.0,
