anomaly,record_id,institution_id,institution_name,country_code,city,year,students_total_analysis,students_total_analysis_source,students_total_includes_isced8,students_total_component_sum_incomplete,foreign_students_total_analysis,foreign_students_total_analysis_source,foreign_total_includes_isced8,foreign_total_component_sum_incomplete,foreign_students_share,student_staff_ratio,expenditure_per_student_ppp
students_total_component_sum_incomplete,UK0175.2021,UK0175,Ravensbourne University London,UK,London,2021,2585.0,component_sum_5_8_observed,True,True,,missing,False,False,,28.72222222222222,10013.140587017046
students_total_component_sum_incomplete,UK0182.2021,UK0182,Stranmillis University College,UK,Belfast,2021,1325.0,component_sum_5_8_observed,True,True,,missing,False,False,,26.5,9166.600096005688
students_total_component_sum_incomplete,UK0184.2021,UK0184,Plymouth College of Art,UK,Plymouth,2021,1060.0,component_sum_5_8_observed,True,True,,missing,False,False,,11.157894736842104,13119.817833884248
students_total_component_sum_incomplete,UK0186.2021,UK0186,ABI College Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0188.2021,UK0188,Academy of Live and Recorded Arts,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0189.2021,UK0189,Apex College London,UK,London,2021,430.0,component_sum_5_8_observed,True,True,,missing,False,False,,,2401.6903642319776
students_total_component_sum_incomplete,UK0190.2021,UK0190,Arden University,UK,Conventry,2021,15115.0,component_sum_5_8_observed,True,True,,missing,False,False,,71.97619047619048,3263.2426044008307
students_total_component_sum_incomplete,UK0195.2021,UK0195,Brit College,UK,London,2021,15.0,component_sum_5_8_observed,True,True,,missing,False,False,,,40304.63694040762
students_total_component_sum_incomplete,UK0197.2021,UK0197,UK College of Business and Computing,UK,Ilford,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0198.2021,UK0198,London College of Business Studies,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0201.2021,UK0201,Chicken Shed Theatre Company,UK,London,2021,85.0,component_sum_5_8_observed,True,True,,missing,False,False,,3.4,34093.280291862706
students_total_component_sum_incomplete,UK0202.2021,UK0202,The College of Integrated Chinese Medicine,UK,Reading,2021,185.0,component_sum_5_8_observed,True,True,,missing,False,False,,,6314.2442133173345
students_total_component_sum_incomplete,UK0203.2021,UK0203,Christie's Education Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0204.2021,UK0204,The City College,UK,London,2021,215.0,component_sum_5_8_observed,True,True,,missing,False,False,,,4355.420014175073
students_total_component_sum_incomplete,UK0207.2021,UK0207,Court Theatre Training Company Ltd,UK,London,2021,35.0,component_sum_5_8_observed,True,True,,missing,False,False,,7.0,12641.742816820055
students_total_component_sum_incomplete,UK0209.2021,UK0209,Empire College London Limited,UK,Ilford,2021,180.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3130.920140875513
students_total_component_sum_incomplete,UK0210.2021,UK0210,East End Computing and Business College Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0213.2021,UK0213,Fairfield School of Business Ltd,UK,Croydon,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0214.2021,UK0214,Met Film School Limited,UK,London,2021,530.0,component_sum_5_8_observed,True,True,,missing,False,False,,,20300.45318427263
students_total_component_sum_incomplete,UK0215.2021,UK0215,ForMission Ltd,UK,Birmingham,2021,45.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0216.2021,UK0216,Futureworks,UK,Salford,2021,400.0,component_sum_5_8_observed,True,True,,missing,False,False,,16.0,8002.917953999313
students_total_component_sum_incomplete,UK0219.2021,UK0219,ICON College of Technology and Management,UK,London,2021,1365.0,component_sum_5_8_observed,True,True,,missing,False,False,,54.6,11477.886520797609
students_total_component_sum_incomplete,UK0223.2021,UK0223,Kensington College of Business,UK,London,2021,5.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0224.2021,UK0224,KLC School of Design,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0225.2021,UK0225,Kogan Academy of Dramatic Arts,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0226.2021,UK0226,London School of Business and Finance (UK) Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0227.2021,UK0227,London Bridge Business Academy,UK,London,2021,200.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3962.1238127932256
students_total_component_sum_incomplete,UK0228.2021,UK0228,Bloomsbury Institute,UK,London,2021,1100.0,component_sum_5_8_observed,True,True,,missing,False,False,,36.666666666666664,7828.022761081462
students_total_component_sum_incomplete,UK0229.2021,UK0229,London Churchill College Ltd,UK,London,2021,245.0,component_sum_5_8_observed,True,True,,missing,False,False,,,4701.7319343345525
students_total_component_sum_incomplete,UK0230.2021,UK0230,City of London College,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0232.2021,UK0232,London College of Contemporary Music (LCCM),UK,London,2021,30.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0233.2021,UK0233,The London College UCK,UK,London,2021,1190.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3904.868962117402
students_total_component_sum_incomplete,UK0234.2021,UK0234,London School of Academics Ltd,UK,Rainham,2021,140.0,component_sum_5_8_observed,True,True,,missing,False,False,,,2710.890970417232
students_total_component_sum_incomplete,UK0237.2021,UK0237,Stratford College London Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0239.2021,UK0239,The London Institute of Banking and Finance,UK,London,2021,290.0,component_sum_5_8_observed,True,True,,missing,False,False,,19.333333333333332,62863.92219841561
students_total_component_sum_incomplete,UK0242.2021,UK0242,The Markfield Institute of Higher Education,UK,Markfield,2021,130.0,component_sum_5_8_observed,True,True,,missing,False,False,,,4804.5748354708185
students_total_component_sum_incomplete,UK0243.2021,UK0243,Matrix College of Counselling and Psychotherapy Ltd,UK,Ipswich,2021,130.0,component_sum_5_8_observed,True,True,,missing,False,False,,,2721.3698686407233
students_total_component_sum_incomplete,UK0247.2021,UK0247,Millennium Performing Arts Ltd,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0249.2021,UK0249,Mont Rose College of Management and Sciences,UK,Ilford,2021,745.0,component_sum_5_8_observed,True,True,,missing,False,False,,21.285714285714285,7311.204651523564
students_total_component_sum_incomplete,UK0254.2021,UK0254,New College of the Humanities,UK,London,2021,470.0,component_sum_5_8_observed,True,True,,missing,False,False,,6.714285714285714,42172.57115125072
students_total_component_sum_incomplete,UK0255.2021,UK0255,St Nicholas Montessori Training Limited,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0256.2021,UK0256,Norland College,UK,Bath,2021,270.0,component_sum_5_8_observed,True,True,,missing,False,False,,,15338.506680002654
students_total_component_sum_incomplete,UK0258.2021,UK0258,Northern College of Acupuncture,UK,York,2021,165.0,component_sum_5_8_observed,True,True,,missing,False,False,,,6628.823999232511
students_total_component_sum_incomplete,UK0259.2021,UK0259,Oak Hill College,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0261.2021,UK0261,International College of Oriental Medicine limited,UK,East Grinstead,2021,35.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0262.2021,UK0262,Oxford Business College,UK,Oxford,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0263.2021,UK0263,St Patrick's International College,UK,London,2021,80.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0264.2021,UK0264,Pearson College,UK,London,2021,940.0,component_sum_5_8_observed,True,True,,missing,False,False,,26.857142857142858,16681.558741729215
students_total_component_sum_incomplete,UK0265.2021,UK0265,Point Blank Music School,UK,London,2021,770.0,component_sum_5_8_observed,True,True,,missing,False,False,,17.11111111111111,8491.813332184083
students_total_component_sum_incomplete,UK0266.2021,UK0266,Royal Academy of Dance,UK,London,2021,125.0,component_sum_5_8_observed,True,True,,missing,False,False,,,149025.44150741884
students_total_component_sum_incomplete,UK0267.2021,UK0267,"Richmond, The American International University in London",UK,Richmond upon Thames,2021,695.0,component_sum_5_8_observed,True,True,,missing,False,False,,,32992.48688930764
students_total_component_sum_incomplete,UK0268.2021,UK0268,Regent's University London,UK,London,2021,1860.0,component_sum_5_8_observed,True,True,,missing,False,False,,,19073.6454758691
students_total_component_sum_incomplete,UK0269.2021,UK0269,Regents Theological College,UK,Malvern,2021,165.0,component_sum_5_8_observed,True,True,,missing,False,False,,,337104.88568023755
students_total_component_sum_incomplete,UK0271.2021,UK0271,SAE Education Limited,UK,Glasgow,2021,750.0,component_sum_5_8_observed,True,True,,missing,False,False,,16.666666666666668,9604.455124537513
students_total_component_sum_incomplete,UK0272.2021,UK0272,The Salvation Army,UK,London,2021,35.0,component_sum_5_8_observed,True,True,,missing,False,False,,,6002866.188242089
students_total_component_sum_incomplete,UK0273.2021,UK0273,London School of Science and Technology Limited,UK,London,2021,215.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0274.2021,UK0274,The Sherwood Psychotherapy Training Institute Limited,UK,Nottingham,2021,215.0,component_sum_5_8_observed,True,True,,missing,False,False,,,5371.093316869668
students_total_component_sum_incomplete,UK0275.2021,UK0275,Slough Borough Council,UK,,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0277.2021,UK0277,Tottenham Hotspur Foundation,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0281.2021,UK0281,West London College of Business and Management Sciences Limited,UK,Hounslow,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0282.2021,UK0282,The University College of Osteopathy,UK,London,2021,470.0,component_sum_5_8_observed,True,True,,missing,False,False,,15.666666666666666,10256.05441978122
students_total_component_sum_incomplete,UK0284.2021,UK0284,West London College,UK,London,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0285.2021,UK0285,Grŵp Llandrillo Menai,UK,Rhyl,2021,910.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,XK0023.2021,XK0023,Kolegji “Pjetër Budi” në Prishtinë,XK,Prishtina,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,DK0035.2020,DK0035,Ilisimatusarfik,DK,Nuussuaq,2020,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,DK0036.2020,DK0036,Fróðskaparsetur Føroya,DK,Tórshavn,2020,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0003.2020,FR0003,École de l'air,FR,Salon-de-Provence,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0011.2020,FR0011,École supérieure d'ingénieurs des travaux de la construction de Caen,FR,Épron,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0013.2020,FR0013,École d'ingénieurs en génie des systèmes industriels,FR,La Rochelle,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0024.2020,FR0024,École Navale,FR,Lanvéoc,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0025.2020,FR0025,École nationale supérieure de techniques avancées Bretagne,FR,Brest,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0028.2020,FR0028,Institut supérieur de l'électronique et du numérique Brest,FR,Brest,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0029.2020,FR0029,École des mines d'Alès,FR,Alès,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0034.2020,FR0034,École d'ingénieurs de Purpan,FR,Toulouse,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0036.2020,FR0036,École nationale de l'aviation civile,FR,Toulouse,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0041.2020,FR0041,Institut supérieur de l'aéronautique et de l'espace,FR,Toulouse,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0043.2020,FR0043,École nationale supérieure des sciences agronomiques de Bordeaux Aquitaine,FR,Gradignan,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0056.2020,FR0056,Institut national d'études supérieures agronomiques de Montpellier,FR,Montpellier,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0064.2020,FR0064,ECAM Rennes Louis de Broglie,FR,Bruz,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0066.2020,FR0066,École des métiers de l'environnement,FR,Bruz,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0068.2020,FR0068,École nationale de la statistique et de l'analyse de l'information,FR,Bruz,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0069.2020,FR0069,"Institut supérieur des sciences agronomiques, agroalimentaires, horticoles et du paysage",FR,Rennes,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0080.2020,FR0080,École nationale d'ingénieurs de Saint-Étienne,FR,Saint-Étienne,2020,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0081.2020,FR0081,Telecom Saint-Étienne,FR,Saint-Étienne,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0091.2020,FR0091,École supérieure du bois,FR,Nantes,2020,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
