country_code,year,institutions_count,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,records_with_complete_isced_structure,complete_isced_structure_share,isced_structure_coverage_flag,isced_shares_reliable,total_students,total_students_reliable,students_total_reliable,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_total_component_sum_incomplete_share,students_isced5,students_isced6,students_isced7,students_isced8,isced5_share_observed,isced6_share_observed,isced7_share_observed,isced8_share_observed,isced5_share_reliable,isced6_share_reliable,isced7_share_reliable,isced8_share_reliable,isced5_share,isced6_share,isced7_share,isced8_share,phd_share,phd_share_observed,phd_share_reliable,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_total_component_sum_incomplete_share,foreign_students_share,foreign_students_isced5_share,foreign_students_isced6_share,foreign_students_isced7_share,foreign_students_isced8_share,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage
FR,2020,202,201,0.995049504950495,9369.223880597016,9322.841584158416,116,0.5742574257425742,medium,False,1883214.0,1883214.0,True,1646765.0,193,0,84,0.0,0.0,133467.0,834013.0,620327.0,58958.0,0.08104799409751846,0.506455383737206,0.3766943067165017,0.03580231544877381,,,,,,,,,,0.03580231544877381,,268700.0,193,0,84,0.0,0.0,0.14268160708236027,0.08168311267953876,0.12442012294772384,0.1715836969856221,0.41010549882967534,0.14268160708236027,268700.0,1883214.0,116,116,0.5742574257425742,1.0
FR,2021,354,351,0.9915254237288136,6388.356125356126,6334.217514124294,0,0.0,no_complete_records,False,2242313.0,2242313.0,True,1859680.0,0,0,58,0.0,0.0,90526.0,958557.0,810597.0,,,,,,,,,,,,,,,,,238270.0,0,0,110,0.0,0.0,0.13008830521041143,0.09558579855511123,0.12115815752219221,0.12041742074051594,,0.10626081193838684,238270.0,1831602.0,137,137,0.3870056497175141,0.8168360081754866
FR,2022,782,781,0.9987212276214834,3436.4801536491677,3432.0856777493605,0,0.0,no_complete_records,False,2683891.0,2683891.0,True,2172553.0,0,0,42,41521.0,0.01547044943330411,34732.0,1155045.0,982776.0,,,,,,,,,,,,,,,,,271989.0,0,0,576,18746.0,0.06892190492997878,0.10744828447135676,0.2178394564090752,0.10882173421814735,0.11472400628423975,,0.10134129888285329,271989.0,2531348.0,682,682,0.8721227621483376,0.9431634891282843
FR,2023,816,816,1.0,3119.9718137254904,3119.9718137254904,0,0.0,no_complete_records,False,2545897.0,2545897.0,True,2077668.0,0,0,169,41152.0,0.016164047485031797,35409.0,1125342.0,916917.0,,,,,,,,,,,,,,,,,280021.0,0,0,636,0.0,0.0,0.11522549584396347,0.22581829478381202,0.11423371739435656,0.12543556286992172,,0.10998913153202977,280021.0,2430200.0,634,634,0.7769607843137255,0.9545555063696607
GR,2014,49,49,1.0,14063.979591836734,14063.979591836734,45,0.9183673469387755,high,True,689135.0,689135.0,True,594075.0,48,0,4,0.0,0.0,0.0,531115.0,39810.0,23150.0,0.0,0.8940201153053066,0.06701174094180028,0.038968143752893154,0.0,0.8940201153053066,0.06701174094180028,0.038968143752893154,0.0,0.8940201153053066,0.06701174094180028,0.038968143752893154,0.038968143752893154,0.038968143752893154,0.038968143752893154,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
GR,2015,47,47,1.0,15587.765957446809,15587.765957446809,45,0.9574468085106383,high,True,732625.0,732625.0,True,638430.0,47,0,2,0.0,0.0,0.0,552760.0,62025.0,23645.0,0.0,0.8658114436978213,0.09715238945538274,0.037036166846796045,0.0,0.8658114436978213,0.09715238945538274,0.037036166846796045,0.0,0.8658114436978213,0.09715238945538274,0.037036166846796045,0.037036166846796045,0.037036166846796045,0.037036166846796045,23450.0,46,0,2,0.0,0.0,0.03200818972871523,,0.039013315001085465,0.00951229343006852,0.02072319729329668,0.03200818972871523,23450.0,732625.0,45,45,0.9574468085106383,1.0
GR,2016,47,47,1.0,15609.68085106383,15609.68085106383,45,0.9574468085106383,high,True,733655.0,733655.0,True,733660.0,47,0,2,0.0,0.0,0.0,632645.0,72325.0,28690.0,0.0,0.8623136057574353,0.09858108660687512,0.039105307635689555,0.0,0.8623136057574353,0.09858108660687512,0.039105307635689555,0.0,0.8623136057574353,0.09858108660687512,0.039105307635689555,0.039105307635689555,0.039105307635689555,0.039105307635689555,25005.0,47,0,2,0.0,0.0,0.03408277732721783,,0.037928063922104814,0.008987210508123056,0.013419309864064134,0.03408277732721783,25005.0,733655.0,45,45,0.9574468085106383,1.0
GR,2017,47,47,1.0,16278.72340425532,16278.72340425532,45,0.9574468085106383,high,True,765100.0,765100.0,True,765100.0,47,0,2,0.0,0.0,0.0,657515.0,78302.0,29283.0,0.0,0.859384394196837,0.10234217749313815,0.03827342831002483,0.0,0.859384394196837,0.10234217749313815,0.03827342831002483,0.0,0.859384394196837,0.10234217749313815,0.03827342831002483,0.03827342831002483,0.03827342831002483,0.03827342831002483,29462.0,47,0,2,0.0,0.0,0.03850738465560057,,0.03818315931955925,0.05029245740849531,0.01427449373356555,0.03850738465560057,29462.0,765100.0,45,45,0.9574468085106383,1.0
GR,2018,46,46,1.0,17410.652173913044,17410.652173913044,44,0.9565217391304348,high,True,800890.0,800890.0,True,800890.0,46,0,2,0.0,0.0,0.0,685426.0,84804.0,30660.0,0.0,0.8558303886925795,0.10588720048945548,0.03828241081796501,0.0,0.8558303886925795,0.10588720048945548,0.03828241081796501,0.0,0.8558303886925795,0.10588720048945548,0.03828241081796501,0.03828241081796501,0.03828241081796501,0.03828241081796501,21760.0,46,0,11,0.0,0.0,0.02716977362684014,,0.030458430231709913,0.006450167444931843,0.010958904109589041,0.02716977362684014,21760.0,800890.0,44,44,0.9565217391304348,1.0
GR,2019,47,47,1.0,17549.957446808512,17549.957446808512,45,0.9574468085106383,high,True,824848.0,824848.0,True,824848.0,47,0,2,0.0,0.0,0.0,709782.0,83961.0,31105.0,0.0,0.8605003588539949,0.10178966306519505,0.03770997808081004,0.0,0.8605003588539949,0.10178966306519505,0.03770997808081004,0.0,0.8605003588539949,0.10178966306519505,0.03770997808081004,0.03770997808081004,0.03770997808081004,0.03770997808081004,21185.0,47,0,2,0.0,0.0,0.025683519872752313,,0.028400269378485225,0.008801705553769011,0.009258961581739271,0.025683519872752313,21185.0,824848.0,45,45,0.9574468085106383,1.0
GR,2020,47,47,1.0,18201.31914893617,18201.31914893617,45,0.9574468085106383,high,True,855462.0,855462.0,True,855462.0,47,0,2,0.0,0.0,0.0,725630.0,96119.0,33713.0,0.0,0.8482317157278757,0.11235916966504648,0.039409114607077814,0.0,0.8482317157278757,0.11235916966504648,0.039409114607077814,0.0,0.8482317157278757,0.11235916966504648,0.039409114607077814,0.039409114607077814,0.039409114607077814,0.039409114607077814,24699.0,47,0,2,0.0,0.0,0.028872118223836944,,0.032596502349682345,0.005087443689593109,0.016521816509951652,0.028872118223836944,24699.0,855462.0,45,45,0.9574468085106383,1.0
GR,2021,47,47,1.0,18525.0,18525.0,45,0.9574468085106383,high,True,870675.0,870675.0,True,870675.0,47,0,2,0.0,0.0,0.0,734526.0,103276.0,32873.0,0.0,0.8436282194848824,0.1186160163091854,0.03775576420593218,0.0,0.8436282194848824,0.1186160163091854,0.03775576420593218,0.0,0.8436282194848824,0.1186160163091854,0.03775576420593218,0.03775576420593218,0.03775576420593218,0.03775576420593218,24343.0,47,0,2,0.0,0.0,0.027958767622821373,,0.03109760580292597,0.005548239668461211,0.02822985428771332,0.027958767622821373,24343.0,870675.0,45,45,0.9574468085106383,1.0
GR,2022,45,45,1.0,19371.666666666668,19371.666666666668,41,0.9111111111111111,high,True,871725.0,871725.0,True,871710.0,45,0,4,33130.0,0.03800510482090109,0.0,733225.0,105965.0,32520.0,0.0,0.8411340927602069,0.12155992245127394,0.03730598478851912,0.0,0.8411340927602069,0.12155992245127394,0.03730598478851912,0.0,0.8411340927602069,0.12155992245127394,0.03730598478851912,0.03730598478851912,0.03730598478851912,0.03730598478851912,23285.0,45,0,5,300.0,0.012883830792355593,0.026711405546473947,,0.029854410310614067,0.006039730099561176,0.023062730627306273,0.026711405546473947,23285.0,871725.0,43,43,0.9555555555555556,1.0
GR,2023,43,43,1.0,20515.0,20515.0,42,0.9767441860465116,high,True,882145.0,882145.0,True,882135.0,43,0,1,3715.0,0.004211325802447444,0.0,741730.0,106805.0,33600.0,0.0,0.8408350195831704,0.12107557233303293,0.0380894080837967,0.0,0.8408350195831704,0.12107557233303293,0.0380894080837967,0.0,0.8408350195831704,0.12107557233303293,0.0380894080837967,0.0380894080837967,0.0380894080837967,0.0380894080837967,22335.0,43,0,1,0.0,0.0,0.025318966836517805,,0.02866272093618972,0.005945414540517766,0.013244047619047619,0.025318966836517805,22335.0,882145.0,43,43,1.0,1.0
HR,2014,37,37,1.0,4345.135135135135,4345.135135135135,37,1.0,high,True,160770.0,160770.0,True,136450.0,37,0,0,,0.0,120.0,99895.0,33310.0,3125.0,0.0008794430194210333,0.7320996702088677,0.24411872480762184,0.02290216196408941,0.0008794430194210333,0.7320996702088677,0.24411872480762184,0.02290216196408941,0.0008794430194210333,0.7320996702088677,0.24411872480762184,0.02290216196408941,0.02290216196408941,0.02290216196408941,0.02290216196408941,1000.0,37,0,0,,0.0,0.006220065932698886,0.0,0.003253416086891236,0.004803362353647553,0.0336,0.006220065932698886,1000.0,160770.0,37,37,1.0,1.0
HR,2015,37,37,1.0,4338.243243243243,4338.243243243243,37,1.0,high,True,160515.0,160515.0,True,135205.0,37,0,0,,0.0,65.0,97400.0,34580.0,3160.0,0.0004807514514995747,0.7203875596316704,0.25575977219777374,0.023371916719056248,0.0004807514514995747,0.7203875596316704,0.25575977219777374,0.023371916719056248,0.0004807514514995747,0.7203875596316704,0.25575977219777374,0.023371916719056248,0.023371916719056248,0.023371916719056248,0.023371916719056248,1125.0,37,0,0,,0.0,0.007008690776562938,0.0,0.0037987679671457907,0.004337767495662233,0.04430379746835443,0.007008690776562938,1125.0,160515.0,37,37,1.0,1.0
HR,2016,37,37,1.0,4422.972972972973,4422.972972972973,37,1.0,high,True,163650.0,163650.0,True,137735.0,37,0,0,,0.0,45.0,97945.0,36440.0,3305.0,0.00032671434275964714,0.711111917813192,0.2645660144480343,0.023995353396014087,0.00032671434275964714,0.711111917813192,0.2645660144480343,0.023995353396014087,0.00032671434275964714,0.711111917813192,0.2645660144480343,0.023995353396014087,0.023995353396014087,0.023995353396014087,0.023995353396014087,2190.0,37,0,0,,0.0,0.013382218148487626,0.0,0.00939302669865741,0.01221185510428101,0.048411497730711045,0.013382218148487626,2190.0,163650.0,37,37,1.0,1.0
HR,2017,39,39,1.0,4196.692307692308,4196.692307692308,39,1.0,high,True,163671.0,163671.0,True,137547.0,39,0,0,,0.0,51.0,96924.0,37267.0,3305.0,0.0003707823507601038,0.7046609522563196,0.27094011501523113,0.02402815037768908,0.0003707823507601038,0.7046609522563196,0.27094011501523113,0.02402815037768908,0.0003707823507601038,0.7046609522563196,0.27094011501523113,0.02402815037768908,0.02402815037768908,0.02402815037768908,0.02402815037768908,2496.0,39,0,0,,0.0,0.015250105394358194,0.0,0.01104989476290702,0.013148361821450613,0.044780635400907716,0.015250105394358194,2496.0,163671.0,39,39,1.0,1.0
HR,2018,39,39,1.0,4172.102564102564,4172.102564102564,39,1.0,high,True,162712.0,162712.0,True,136341.0,39,0,0,,0.0,53.0,95000.0,38052.0,3236.0,0.0003887311960452102,0.6967823325338673,0.27909432965872333,0.023734606611364152,0.0003887311960452102,0.6967823325338673,0.27909432965872333,0.023734606611364152,0.0003887311960452102,0.6967823325338673,0.27909432965872333,0.023734606611364152,0.023734606611364152,0.023734606611364152,0.023734606611364152,3214.0,39,0,0,,0.0,0.019752691872756772,0.0,0.015863157894736843,0.018238200357405657,0.0361557478368356,0.019752691872756772,3214.0,162712.0,38,38,0.9743589743589743,1.0
HR,2019,39,39,1.0,4115.333333333333,4115.333333333333,39,1.0,high,True,160498.0,160498.0,True,134005.0,39,0,0,,0.0,23.0,92605.0,37850.0,3527.0,0.00017163538673930077,0.6910563038692586,0.2824521473079363,0.02631991343606582,0.00017163538673930077,0.6910563038692586,0.2824521473079363,0.02631991343606582,0.00017163538673930077,0.6910563038692586,0.2824521473079363,0.02631991343606582,0.02631991343606582,0.02631991343606582,0.02631991343606582,2605.0,39,0,0,,0.0,0.016230731847125823,0.0,0.012223961989093462,0.012470277410832233,0.03912673660334562,0.016230731847125823,2605.0,160498.0,38,38,0.9743589743589743,1.0
HR,2020,40,40,1.0,4013.0,4013.0,40,1.0,high,True,160520.0,160520.0,True,133718.0,40,0,0,,0.0,12.0,91523.0,38196.0,3987.0,8.974109693534154e-05,0.6844478679011053,0.28564591154519214,0.029816479456767228,8.974109693534154e-05,0.6844478679011053,0.28564591154519214,0.029816479456767228,8.974109693534154e-05,0.6844478679011053,0.28564591154519214,0.029816479456767228,0.029816479456767228,0.029816479456767228,0.029816479456767228,2334.0,40,0,0,,0.0,0.01454024420632943,0.0,0.009298209193317527,0.011205361817991413,0.03887634813142714,0.01454024420632943,2334.0,160520.0,39,39,0.975,1.0
HR,2021,43,43,1.0,3743.6976744186045,3743.6976744186045,43,1.0,high,True,160979.0,160979.0,True,134179.0,43,0,0,,0.0,8.0,91222.0,38464.0,4485.0,5.962184842635584e-05,0.679853032143629,0.28666184723391885,0.033425498774025744,5.962184842635584e-05,0.679853032143629,0.28666184723391885,0.033425498774025744,5.962184842635584e-05,0.679853032143629,0.28666184723391885,0.033425498774025744,0.033425498774025744,0.033425498774025744,0.033425498774025744,3456.0,43,0,0,,0.0,0.02146863876654719,0.0,0.016235118721361075,0.01856281198003328,0.03545150501672241,0.02146863876654719,3456.0,160979.0,43,43,1.0,1.0
HR,2022,38,38,1.0,4167.368421052632,4167.368421052632,38,1.0,high,True,158360.0,158360.0,True,132160.0,38,0,0,,0.0,5.0,89160.0,38265.0,4730.0,3.7832929782082326e-05,0.674636803874092,0.28953541162227603,0.03578995157384988,3.7832929782082326e-05,0.674636803874092,0.28953541162227603,0.03578995157384988,3.7832929782082326e-05,0.674636803874092,0.28953541162227603,0.03578995157384988,0.03578995157384988,0.03578995157384988,0.03578995157384988,3500.0,38,0,0,,0.0,0.02210154079312958,0.0,0.015646029609690443,0.01907748595322096,0.040169133192389,0.02210154079312958,3500.0,158360.0,38,38,1.0,1.0
HR,2023,37,37,1.0,4184.189189189189,4184.189189189189,37,1.0,high,True,154815.0,154815.0,True,128780.0,37,0,0,,0.0,30.0,87235.0,36725.0,4790.0,0.00023295542786146918,0.6773955583165088,0.28517626960708187,0.03719521664854791,0.00023295542786146918,0.6773955583165088,0.28517626960708187,0.03719521664854791,0.00023295542786146918,0.6773955583165088,0.28517626960708187,0.03719521664854791,0.03719521664854791,0.03719521664854791,0.03719521664854791,4105.0,37,0,0,,0.0,0.02651551852210703,0.0,0.021550982977016107,0.019877467665078283,0.03549060542797495,0.02651551852210703,4105.0,154815.0,37,37,1.0,1.0
HU,2014,52,52,1.0,5816.057692307692,5816.057692307692,52,1.0,high,True,302435.0,302435.0,True,265675.0,52,0,0,,0.0,10435.0,210175.0,37935.0,7130.0,0.03927731250588125,0.7910981462312976,0.14278724004893198,0.02683730121388915,0.03927731250588125,0.7910981462312976,0.14278724004893198,0.02683730121388915,0.03927731250588125,0.7910981462312976,0.14278724004893198,0.02683730121388915,0.02683730121388915,0.02683730121388915,0.02683730121388915,24260.0,52,0,0,,0.0,0.08021558351381289,0.008145663632007666,0.058498869989294634,0.06445235270858046,0.08415147265077139,0.08021558351381289,24260.0,302435.0,52,52,1.0,1.0
HU,2015,50,50,1.0,5818.0,5818.0,50,1.0,high,True,290900.0,290900.0,True,252980.0,50,0,0,,0.0,11960.0,195390.0,38390.0,7240.0,0.047276464542651594,0.7723535457348407,0.15175112657127046,0.028618863151237253,0.047276464542651594,0.7723535457348407,0.15175112657127046,0.028618863151237253,0.047276464542651594,0.7723535457348407,0.15175112657127046,0.028618863151237253,0.028618863151237253,0.028618863151237253,0.028618863151237253,25790.0,50,0,0,,0.0,0.08865589549673428,0.006688963210702341,0.0652285173243257,0.07345662933055483,0.11395027624309392,0.08865589549673428,25790.0,290900.0,50,50,1.0,1.0
HU,2016,53,53,1.0,5238.490566037736,5238.490566037736,51,0.9622641509433962,high,True,277640.0,277640.0,True,238115.0,53,0,1,0.0,0.0,13295.0,178490.0,38980.0,7350.0,0.055834365747642944,0.7495957835499654,0.16370241269974592,0.03086743800264578,0.055834365747642944,0.7495957835499654,0.16370241269974592,0.03086743800264578,0.055834365747642944,0.7495957835499654,0.16370241269974592,0.03086743800264578,0.03086743800264578,0.03086743800264578,0.03086743800264578,23105.0,53,0,1,0.0,0.0,0.0832192767612736,0.008649868371568259,0.04731357499019553,0.09261159569009748,0.145578231292517,0.0832192767612736,23105.0,277640.0,52,52,0.9811320754716981,1.0
HU,2017,52,52,1.0,5272.942307692308,5272.942307692308,52,1.0,high,True,274193.0,274193.0,True,232740.0,52,0,0,,0.0,12179.0,174932.0,37971.0,7658.0,0.052328778894904185,0.751619833290367,0.1631477184841454,0.03290366933058348,0.052328778894904185,0.751619833290367,0.1631477184841454,0.03290366933058348,0.052328778894904185,0.751619833290367,0.1631477184841454,0.03290366933058348,0.03290366933058348,0.03290366933058348,0.03290366933058348,26114.0,52,0,0,,0.0,0.09523948459661626,0.009524591509976189,0.055673061532481194,0.11961760290748202,0.19443718986680594,0.09523948459661626,26114.0,274193.0,52,52,1.0,1.0
HU,2018,52,52,1.0,5234.461538461538,5234.461538461538,52,1.0,high,True,272192.0,272192.0,True,229645.0,52,0,0,,0.0,11180.0,173468.0,37445.0,7552.0,0.048683838097933765,0.7553745999259727,0.1630560212501905,0.03288554072590302,0.048683838097933765,0.7553745999259727,0.1630560212501905,0.03288554072590302,0.048683838097933765,0.7553745999259727,0.1630560212501905,0.03288554072590302,0.03288554072590302,0.03288554072590302,0.03288554072590302,29113.0,52,0,0,,0.0,0.10695758876087468,0.010286225402504472,0.06482463624414878,0.14383762852183202,0.2322563559322034,0.10695758876087468,29113.0,272192.0,52,52,1.0,1.0
HU,2019,52,52,1.0,5308.2692307692305,5308.2692307692305,52,1.0,high,True,276030.0,276030.0,True,232856.0,52,0,0,,0.0,11197.0,176267.0,35998.0,9394.0,0.04808551207613289,0.7569785618579723,0.1545933967774075,0.040342529288487305,0.04808551207613289,0.7569785618579723,0.1545933967774075,0.040342529288487305,0.04808551207613289,0.7569785618579723,0.1545933967774075,0.040342529288487305,0.040342529288487305,0.040342529288487305,0.040342529288487305,32108.0,52,0,0,,0.0,0.11632068978009637,0.011342323836741984,0.07290644306648436,0.16639813322962388,0.2551628699169683,0.11632068978009637,32108.0,276030.0,52,52,1.0,1.0
HU,2020,51,51,1.0,5499.411764705882,5499.411764705882,51,1.0,high,True,280470.0,280470.0,True,280470.0,51,0,0,,0.0,11834.0,176619.0,81890.0,10127.0,0.04219346097621849,0.6297251042892288,0.291974186187471,0.03610724854708169,0.04219346097621849,0.6297251042892288,0.291974186187471,0.03610724854708169,0.04219346097621849,0.6297251042892288,0.291974186187471,0.03610724854708169,0.03610724854708169,0.03610724854708169,0.03610724854708169,33871.0,51,0,0,,0.0,0.12076514422219846,0.01208382626330911,0.07663388423669028,0.21196727317132738,0.2799447022810309,0.12076514422219846,33871.0,280470.0,51,51,1.0,1.0
HU,2021,51,51,1.0,5603.9607843137255,5603.9607843137255,51,1.0,high,True,285802.0,285802.0,True,285802.0,51,0,0,,0.0,11935.0,178498.0,84883.0,10486.0,0.04175967977830806,0.624551262762332,0.296999321208389,0.03668973625097095,0.04175967977830806,0.624551262762332,0.296999321208389,0.03668973625097095,0.04175967977830806,0.624551262762332,0.296999321208389,0.03668973625097095,0.03668973625097095,0.03668973625097095,0.03668973625097095,35510.0,51,0,0,,0.0,0.12424685621514195,0.01122748219522413,0.07991686181357774,0.21257495611606564,0.29248521838642,0.12424685621514195,35510.0,285802.0,51,51,1.0,1.0
HU,2022,50,50,1.0,5635.14,5635.14,50,1.0,high,True,281757.0,281757.0,True,281757.0,50,0,0,,0.0,11939.0,176192.0,83099.0,10527.0,0.04237339267524853,0.6253331771703986,0.2949314480208123,0.037361982133540604,0.04237339267524853,0.6253331771703986,0.2949314480208123,0.037361982133540604,0.04237339267524853,0.6253331771703986,0.2949314480208123,0.037361982133540604,0.037361982133540604,0.037361982133540604,0.037361982133540604,40826.0,50,0,0,,0.0,0.14489790848142192,0.010469888600385292,0.08608222847802398,0.21788469175321,0.7056141350812197,0.14489790848142192,40826.0,281757.0,50,50,1.0,1.0
HU,2023,50,50,1.0,6036.86,6036.86,50,1.0,high,True,301843.0,301843.0,True,301843.0,50,0,0,,0.0,11007.0,194899.0,85243.0,10694.0,0.03646597734583873,0.645696603863598,0.2824084043691588,0.0354290144214045,0.03646597734583873,0.645696603863598,0.2824084043691588,0.0354290144214045,0.03646597734583873,0.645696603863598,0.2824084043691588,0.0354290144214045,0.0354290144214045,0.0354290144214045,0.0354290144214045,37841.0,50,0,0,,0.0,0.1253664984776854,0.011992368492777324,0.08284290837818563,0.21655737127975316,0.29016270806059474,0.1253664984776854,37841.0,301843.0,50,50,1.0,1.0
IE,2014,27,27,1.0,7334.62962962963,7334.62962962963,27,1.0,high,True,198035.0,198035.0,True,198015.0,27,0,0,,0.0,12925.0,151525.0,25405.0,8160.0,0.065272832866197,0.7652198065803095,0.12829836123525995,0.04120899931823347,0.065272832866197,0.7652198065803095,0.12829836123525995,0.04120899931823347,0.065272832866197,0.7652198065803095,0.12829836123525995,0.04120899931823347,0.04120899931823347,0.04120899931823347,0.04120899931823347,29895.0,27,0,0,,0.0,0.150958163960916,0.12224371373307544,0.1310344827586207,0.2172800629797284,0.3596813725490196,0.150958163960916,29895.0,198035.0,27,27,1.0,1.0
IE,2015,27,27,1.0,7562.777777777777,7562.777777777777,27,1.0,high,True,204195.0,204195.0,True,204210.0,27,0,0,,0.0,13315.0,156380.0,26145.0,8370.0,0.06520248763527742,0.7657803241760932,0.12802996914940504,0.04098721903922433,0.06520248763527742,0.7657803241760932,0.12802996914940504,0.04098721903922433,0.06520248763527742,0.7657803241760932,0.12802996914940504,0.04098721903922433,0.04098721903922433,0.04098721903922433,0.04098721903922433,30310.0,27,0,0,,0.0,0.1484365435000857,0.11678558017273752,0.12696636398516434,0.2197360872059667,0.37455197132616486,0.1484365435000857,30310.0,204195.0,27,27,1.0,1.0
IE,2016,25,25,1.0,8374.0,8374.0,25,1.0,high,True,209350.0,209350.0,True,209345.0,25,0,0,,0.0,15905.0,157870.0,27220.0,8350.0,0.07597506508395233,0.7541140223076739,0.13002460053977882,0.0398863120685949,0.07597506508395233,0.7541140223076739,0.13002460053977882,0.0398863120685949,0.07597506508395233,0.7541140223076739,0.13002460053977882,0.0398863120685949,0.0398863120685949,0.0398863120685949,0.0398863120685949,31770.0,25,0,0,,0.0,0.15175543348459516,0.1361207167557372,0.12570469373535187,0.23952975753122704,0.38622754491017963,0.15175543348459516,31770.0,209350.0,25,25,1.0,1.0
IE,2017,25,25,1.0,8585.84,8585.84,25,1.0,high,True,214646.0,214646.0,True,214646.0,25,0,0,,0.0,17130.0,160589.0,28414.0,8513.0,0.07980581981495113,0.7481574313054984,0.1323760983200246,0.03966065055952592,0.07980581981495113,0.7481574313054984,0.1323760983200246,0.03966065055952592,0.07980581981495113,0.7481574313054984,0.1323760983200246,0.03966065055952592,0.03966065055952592,0.03966065055952592,0.03966065055952592,34212.0,25,0,0,,0.0,0.15938801561641028,0.1407472270869819,0.1286202666434189,0.27233054128246637,0.400328908727828,0.15938801561641028,34212.0,214646.0,25,25,1.0,1.0
IE,2018,25,25,1.0,8813.8,8813.8,25,1.0,high,True,220345.0,220345.0,True,220345.0,25,0,0,,0.0,19975.0,161290.0,30437.0,8643.0,0.09065329369851824,0.7319884726224783,0.1381333817422678,0.039224851936735576,0.09065329369851824,0.7319884726224783,0.1381333817422678,0.039224851936735576,0.09065329369851824,0.7319884726224783,0.1381333817422678,0.039224851936735576,0.039224851936735576,0.039224851936735576,0.039224851936735576,36565.0,25,0,0,,0.0,0.16594431459756293,0.14823529411764705,0.1314774629549259,0.2889903735584979,0.41675344209186627,0.16594431459756293,36565.0,220345.0,25,25,1.0,1.0
IE,2019,23,23,1.0,9905.130434782608,9905.130434782608,23,1.0,high,True,227818.0,227818.0,True,227818.0,23,0,0,,0.0,22406.0,163293.0,33229.0,8890.0,0.098350437630038,0.7167695265518967,0.1458576583061918,0.03902237751187351,0.098350437630038,0.7167695265518967,0.1458576583061918,0.03902237751187351,0.098350437630038,0.7167695265518967,0.1458576583061918,0.03902237751187351,0.03902237751187351,0.03902237751187351,0.03902237751187351,39161.0,23,0,0,,0.0,0.1718959871476354,0.13835579755422656,0.13341661920596717,0.31267868428180207,0.43700787401574803,0.1718959871476354,39161.0,227818.0,23,23,1.0,1.0
IE,2020,22,22,1.0,10942.954545454546,10942.954545454546,22,1.0,high,True,240745.0,240745.0,True,240745.0,22,0,0,,0.0,21830.0,170980.0,38410.0,9525.0,0.0906768572556024,0.7102120500944983,0.1595464080250888,0.039564684624810484,0.0906768572556024,0.7102120500944983,0.1595464080250888,0.039564684624810484,0.0906768572556024,0.7102120500944983,0.1595464080250888,0.039564684624810484,0.039564684624810484,0.039564684624810484,0.039564684624810484,39650.0,22,0,0,,0.0,0.1646970861284762,0.15231333027943197,0.13156509533278746,0.24576933090341058,0.4608923884514436,0.1646970861284762,39650.0,240745.0,22,22,1.0,1.0
IE,2021,18,18,1.0,13313.611111111111,13313.611111111111,18,1.0,high,True,239645.0,239645.0,True,239645.0,18,0,0,,0.0,19590.0,171020.0,39025.0,10010.0,0.08174591583383756,0.7136389242421081,0.16284504162406893,0.04177011829998539,0.08174591583383756,0.7136389242421081,0.16284504162406893,0.04177011829998539,0.08174591583383756,0.7136389242421081,0.16284504162406893,0.04177011829998539,0.04177011829998539,0.04177011829998539,0.04177011829998539,43835.0,18,0,0,,0.0,0.18291639717081518,0.1610515569167943,0.14121155420418666,0.3026265214606022,0.47152847152847155,0.18291639717081518,43835.0,239645.0,18,18,1.0,1.0
IE,2022,18,18,1.0,13026.944444444445,13026.944444444445,18,1.0,high,True,234485.0,234485.0,True,234485.0,18,0,0,,0.0,17190.0,170200.0,36615.0,10480.0,0.07330959336418108,0.7258460029426189,0.15615071326524085,0.04469369042795914,0.07330959336418108,0.7258460029426189,0.15615071326524085,0.04469369042795914,0.07330959336418108,0.7258460029426189,0.15615071326524085,0.04469369042795914,0.04469369042795914,0.04469369042795914,0.04469369042795914,45990.0,18,0,0,,0.0,0.1961319487387253,0.17975567190226877,0.15146886016451233,0.3505393964222313,0.4088740458015267,0.1961319487387253,45990.0,234485.0,18,18,1.0,1.0
